0.062464  ,0.0063938 ,0.0062009 ,0.0061458 ,0.074342  ,0.78655,0.032575  ,0.005443  ,0.0056635 ,0.014221
0.060554  ,0.0063611 ,0.0036667 ,0.0053771 ,0.040053  ,0.82804,0.0291    ,0.0046156 ,0.0066774 ,0.015557
0.055074  ,0.0056497 ,0.0032697 ,0.003848  ,0.035233  ,0.83441,0.033509  ,0.0051159 ,0.0061168 ,0.017772
0.062845  ,0.0066166 ,0.0040942 ,0.0053237 ,0.040321  ,0.82666,0.027582  ,0.005197  ,0.006173  ,0.015185
0.063284  ,0.0071138 ,0.0038643 ,0.0056083 ,0.033988  ,0.83889,0.022558  ,0.0041654 ,0.0066747 ,0.013851
0.049005  ,0.007849  ,0.0046242 ,0.004539  ,0.027843  ,0.85164,0.026687  ,0.0055734 ,0.0054517 ,0.016793
0.058581  ,0.011243  ,0.0069782 ,0.0087962 ,0.018977  ,0.82945,0.031675  ,0.0066146 ,0.0060972 ,0.021592
0.058128  ,0.011981  ,0.0060401 ,0.0077492 ,0.026201  ,0.82137,0.032889  ,0.0058742 ,0.0060401 ,0.023729
0.058892  ,0.0079353 ,0.0037709 ,0.0040988 ,0.012969  ,0.83503,0.035906  ,0.0076894 ,0.0060827 ,0.027626
0.061972  ,0.0073807 ,0.0026299 ,0.0026087 ,0.014464  ,0.81945,0.03281   ,0.0085048 ,0.0099046 ,0.040276
0.042281  ,0.0047651 ,0.002704  ,0.0025906 ,0.0082256 ,0.8519 ,0.034831  ,0.0096437 ,0.011743  ,0.031314
0.032797  ,0.0064769 ,0.0026733 ,0.0053901 ,0.011258  ,0.84784,0.042165  ,0.011976  ,0.010759  ,0.028668
0.022211  ,0.0056798 ,0.0029615 ,0.0030057 ,0.016885  ,0.84901,0.047892  ,0.013371  ,0.013327  ,0.025659
0.015019  ,0.0036213 ,0.0019964 ,0.0033196 ,0.015135  ,0.84679,0.063327  ,0.015669  ,0.012443  ,0.02268
0.013677  ,0.007923  ,0.0050305 ,0.0038986 ,0.01528   ,0.88273,0.036503  ,0.012859  ,0.005848  ,0.016255
0.0057319 ,0.0034979 ,0.0019106 ,0.0031452 ,0.022487  ,0.88801,0.051587  ,0.0087008 ,0.005438  ,0.0094944
0.047132  ,0.036147  ,0.069535  ,0.11071   ,0.24746   ,0.46786,0.013474  ,0.0028139 ,0.0037879 ,0.0010823
0.070539  ,0.013623  ,0.037149  ,0.075916  ,0.20357   ,0.51742,0.025467  ,0.0028297 ,0.006104  ,0.047377
0.077392  ,0.02094   ,0.051834  ,0.090351  ,0.20577   ,0.46287,0.03614   ,0.006681  ,0.011882  ,0.03614
0.10857   ,0.020518  ,0.019811  ,0.021048  ,0.14908   ,0.47502,0.12462   ,0.018019  ,0.017161  ,0.046159
0.13621   ,0.043432  ,0.019816  ,0.017034  ,0.094697  ,0.51789,0.095485  ,0.020604  ,0.016409  ,0.038426
0.13119   ,0.048287  ,0.027282  ,0.015445  ,0.12176   ,0.47337,0.091771  ,0.017976  ,0.019251  ,0.053668
0.15664   ,0.044534  ,0.014594  ,0.022307  ,0.11371   ,0.4549 ,0.092457  ,0.022389  ,0.020623  ,0.057849
0.1282    ,0.034583  ,0.01443   ,0.01576   ,0.087911  ,0.55381,0.07311   ,0.015466  ,0.017539  ,0.05919
0.14863   ,0.043111  ,0.014967  ,0.011468  ,0.093627  ,0.49416,0.078488  ,0.019265  ,0.019877  ,0.076402
0.13542   ,0.025185  ,0.01653   ,0.0098129 ,0.064962  ,0.54512,0.084493  ,0.01832   ,0.019747  ,0.080415
0.1341    ,0.034681  ,0.010251  ,0.012222  ,0.065506  ,0.55048,0.07855   ,0.01683   ,0.016107  ,0.081273
0.12705   ,0.021448  ,0.0079738 ,0.0089909 ,0.066766  ,0.55673,0.087021  ,0.018233  ,0.018559  ,0.087222
0.13001   ,0.017974  ,0.01225   ,0.011026  ,0.077197  ,0.57309,0.074934  ,0.013289  ,0.016145  ,0.074079
0.14754   ,0.015082  ,0.011692  ,0.011043  ,0.060964  ,0.54285,0.078218  ,0.018287  ,0.023199  ,0.091128
0.12504   ,0.021128  ,0.012819  ,0.014992  ,0.0744    ,0.54763,0.074641  ,0.016453  ,0.020061  ,0.092834
0.14297   ,0.019359  ,0.012327  ,0.011633  ,0.05463   ,0.53647,0.072476  ,0.021095  ,0.027594  ,0.10145
0.1388    ,0.021543  ,0.0056752 ,0.0081819 ,0.056268  ,0.54246,0.078256  ,0.022802  ,0.026531  ,0.099481
0.16176   ,0.022436  ,0.010395  ,0.009042  ,0.046915  ,0.54503,0.075262  ,0.018202  ,0.023333  ,0.087626
0.16033   ,0.019987  ,0.0069876 ,0.0084706 ,0.036301  ,0.53874,0.087833  ,0.025719  ,0.032346  ,0.08329
0.14721   ,0.018661  ,0.0095377 ,0.0080395 ,0.030453  ,0.57366,0.082794  ,0.024082  ,0.029137  ,0.076424
0.15093   ,0.016302  ,0.0075883 ,0.005488  ,0.034191  ,0.56126,0.093722  ,0.026553  ,0.02729   ,0.076683
0.091935  ,0.015959  ,0.0071477 ,0.0054839 ,0.027504  ,0.66806,0.084686  ,0.02691   ,0.02657   ,0.045739
0.07697   ,0.01596   ,0.0067236 ,0.0060218 ,0.028275  ,0.69667,0.07088   ,0.026668  ,0.027098  ,0.044733
0.095439  ,0.015597  ,0.0047485 ,0.0074887 ,0.02607   ,0.6558 ,0.080049  ,0.033446  ,0.032057  ,0.049306
0.068594  ,0.0088337 ,0.0048239 ,0.0046611 ,0.022186  ,0.74203,0.06554   ,0.021738  ,0.024751  ,0.036841
0.14102   ,0.023173  ,0.0064522 ,0.0066567 ,0.041235  ,0.6098 ,0.068952  ,0.01863   ,0.021333  ,0.06275
0.1041    ,0.013401  ,0.003605  ,0.0056165 ,0.024713  ,0.62662,0.092215  ,0.023615  ,0.029624  ,0.076489
0.078235  ,0.008204  ,0.0076604 ,0.012207  ,0.023945  ,0.65373,0.0876    ,0.026984  ,0.034892  ,0.066546
0.072088  ,0.014228  ,0.0041882 ,0.0047332 ,0.019421  ,0.63993,0.106     ,0.029834  ,0.035399  ,0.074182
0.078047  ,0.012213  ,0.0057382 ,0.0060484 ,0.019308  ,0.71336,0.07355   ,0.025861  ,0.023069  ,0.042804
0.00020032,0.0047075 ,0.088542  ,0.053486  ,0.16977   ,0.68319,0.00010016,0         ,0         ,0
0.014051  ,0.0051095 ,0.049635  ,0.024392  ,0.1781    ,0.72628,0.0017032 ,0         ,0         ,0.00072993
0.01909   ,0.0023021 ,0.053453  ,0.041718  ,0.2329    ,0.64469,0.003032  ,0         ,0         ,0.0028074
0.015152  ,0.0058472 ,0.048271  ,0.057448  ,0.19078   ,0.67311,0.0043961 ,0.00068289,0.0004268 ,0.0038839
0.0022624 ,0.004483  ,0.069968  ,0.055011  ,0.23173   ,0.63503,0.0013407 ,0         ,0.00016759,0
0.01713   ,0.0061681 ,0.048675  ,0.055653  ,0.21595   ,0.65004,0.0055336 ,3.5246e-05,0         ,0.00081066
0.03677   ,0.009316  ,0.042136  ,0.053624  ,0.21835   ,0.63882,0.00085588,0         ,0         ,0.00013167
0.037514  ,0.0061856 ,0.036397  ,0.041609  ,0.19897   ,0.67497,0.0037514 ,0.00060137,0         ,0
0.066266  ,0.0025906 ,0.036092  ,0.046778  ,0.1953    ,0.64279,0.002149  ,0.00017663,0.00041214,0.007448
0.044354  ,0.0070097 ,0.0233    ,0.036999  ,0.19294   ,0.67886,0.0056769 ,0.00091324,0.00022214,0.0097248
0.042062  ,0.0042981 ,0.036398  ,0.042832  ,0.22502   ,0.63913,0.0030311 ,0.00032298,0.00037267,0.0065342
0.029017  ,0.0048052 ,0.031455  ,0.037862  ,0.20396   ,0.6663 ,0.0090998 ,0.0013696 ,0.0068016 ,0.0093319
0.052653  ,0.00868   ,0.032237  ,0.031303  ,0.18028   ,0.66613,0.016002  ,0.0021647 ,0.0018676 ,0.00868
0.046014  ,0.00594   ,0.024418  ,0.032776  ,0.19392   ,0.66935,0.011031  ,0.0025033 ,0.003267  ,0.010777
0.064043  ,0.007234  ,0.032979  ,0.031044  ,0.14936   ,0.6894 ,0.013598  ,0.0020309 ,0.0013926 ,0.0089168
0.057523  ,0.0070428 ,0.029555  ,0.029861  ,0.17994   ,0.6653 ,0.012193  ,0.0025647 ,0.0020355 ,0.013984
0.053344  ,0.0048143 ,0.020294  ,0.030959  ,0.15952   ,0.70454,0.010138  ,0.0020206 ,0.0018976 ,0.012475
0.05942   ,0.0084008 ,0.025799  ,0.033224  ,0.14793   ,0.68821,0.017651  ,0.0027822 ,0.0040107 ,0.012574
0.048376  ,0.0099195 ,0.029544  ,0.034611  ,0.1465    ,0.69477,0.014623  ,0.0031029 ,0.004902  ,0.01365
0.061576  ,0.0099081 ,0.023357  ,0.032171  ,0.1154    ,0.72107,0.013722  ,0.0029633 ,0.0049996 ,0.014832
0.042399  ,0.012203  ,0.02149   ,0.025884  ,0.12236   ,0.73893,0.013474  ,0.0028054 ,0.0043394 ,0.016114
0.045923  ,0.0081049 ,0.020291  ,0.026577  ,0.13307   ,0.72911,0.014678  ,0.0037088 ,0.0037661 ,0.014764
0.041187  ,0.014272  ,0.024086  ,0.026791  ,0.11954   ,0.73716,0.015155  ,0.0040304 ,0.0036301 ,0.014148
0.051909  ,0.014454  ,0.018636  ,0.018884  ,0.10522   ,0.75101,0.017904  ,0.0033718 ,0.004744  ,0.013866
0.060502  ,0.02289   ,0.012499  ,0.019773  ,0.10589   ,0.73119,0.022183  ,0.0054267 ,0.005571  ,0.014072
0.058288  ,0.012278  ,0.012041  ,0.016367  ,0.088628  ,0.77066,0.018935  ,0.0035651 ,0.0050484 ,0.014185
